-0.21281,-0.91902,1
-1.2902,-1.5911,1
-2.1839,-0.8773,1
-1.2536,-0.74487,1
-2.1652,0.057468,1
-0.61024,-2.2533,1
-0.15435,-1.4701,1
-0.75822,-0.82443,1
-1.7026,-3.2891,1
-0.57156,-1.2736,1
-1.4783,-0.66487,1
-1.5517,-0.46305,1
-0.87928,-1.7931,1
-0.33054,-0.62039,1
0.0017327,-1.7141,1
-1.7162,-0.74934,1
-0.46637,-0.33751,1
-0.99479,-1.1887,1
-0.47774,0.57163,1
-0.29233,-0.93237,1
-1.4596,-0.6002,1
-1.3873,-0.80924,1
-0.3774,-0.26058,1
-0.52949,0.10235,1
0.48096,-2.5181,1
-2.4229,-1.7381,1
-2.5983,-1.2857,1
-1.2691,-0.79966,1
-0.77107,-1.5489,1
-1.6507,-0.36528,1
-1.3056,-2.097,1
-0.99175,-0.83669,1
-1.3288,-0.46915,1
-0.81937,-1.1703,1
-1.0352,-0.63345,1
-1.3531,-1.844,1
-1.1245,-0.89668,1
-0.59246,-1.0241,1
-1.3659,-0.52293,1
-1.0908,-0.35438,1
-1.0718,-1.005,1
-1.0735,-1.737,1
-1.7416,-1.769,1
0.42786,-1.1602,1
-0.24767,-0.72067,1
0.48742,-0.25834,1
-1.9816,-1.2618,1
-0.28668,-0.76945,1
0.81216,-1.0383,1
-2.2415,-0.64473,1
-1.7295,-0.96045,1
-0.13756,-0.75346,1
-0.76029,-1.1578,1
-1.1171,-1.0825,1
-3.2392,-0.68538,1
-0.2078,-2.0381,1
-2.2176,-0.50319,1
-2.206,-2.3435,1
-0.36882,-1.5234,1
-0.0040776,-2.0338,1
-1.4915,-0.80664,1
-0.56052,-0.62589,1
-0.84683,-1.1838,1
-1.4634,-0.61562,1
-1.3095,-0.66271,1
-0.12984,-2.7995,1
0.44358,-1.5056,1
0.053167,0.24127,1
-2.1751,-0.85845,1
1.773,-1.1717,1
-0.61097,-0.73529,1
0.014322,-0.12759,1
-1.7572,-1.3508,1
-0.72542,-1.0467,1
1.028,-0.64908,1
-0.64999,-1.6701,1
-2.046,-0.36469,1
-1.1578,-0.48068,1
-1.6652,-0.28324,1
-2.4508,0.25335,1
-0.3228,-0.91188,1
-1.9289,-1.318,1
-0.79656,-0.033768,1
-1.8268,0.036117,1
1.2145,-1.3963,1
-0.62499,-1.5258,1
-2.3736,0.17642,1
-0.44469,-1.4086,1
-0.90929,-1.1838,1
-2.1694,-3.3059,1
-1.038,-1.37,1
-1.4613,-1.6768,1
-2.4538,-1.4174,1
-0.87085,-1.8494,1
-0.63961,-1.2182,1
-1.0812,-2.1433,1
-1.6115,-0.67189,1
-1.6319,-0.87069,1
0.58232,-0.36379,1
-0.17011,0.88826,1
1.9403,1.3182,2
2.561,0.27627,2
0.45428,2.6146,2
1.3635,0.96632,2
1.3665,0.78868,2
0.76641,0.69056,2
0.55681,0.24502,2
0.95212,0.54025,2
2.1535,1.1884,2
1.8171,0.88814,2
0.93476,2.0066,2
2.1748,1.0264,2
2.354,1.3806,2
1.2948,2.7536,2
2.2285,1.7258,2
1.3218,0.56929,2
0.90783,2.4576,2
-0.61721,0.49042,2
0.84896,1.1186,2
-0.4271,1.4233,2
1.5838,0.24789,2
0.79257,0.029164,2
2.2996,1.2988,2
0.79929,0.25964,2
1.0789,2.3474,2
1.2202,1.2826,2
0.0397,1.1329,2
1.6209,-0.10515,2
1.9026,2.9724,2
-0.24633,-0.65332,2
0.94192,1.6073,2
0.93467,0.87322,2
1.0052,0.14831,2
-0.31513,2.2652,2
1.2341,0.049913,2
1.8607,-0.037897,2
0.90258,1.5926,2
0.32743,0.72042,2
1.0237,2.5619,2
1.3672,0.68055,2
0.81969,0.77577,2
2.0454,0.7725,2
0.36663,1.1925,2
0.92428,1.6346,2
1.7676,1.8697,2
1.5177,1.506,2
2.5226,0.07198,2
0.72215,-0.35605,2
1.7355,1.0172,2
0.76053,-0.37681,2
1.1467,0.79221,2
-0.083831,0.074046,2
0.39041,0.79976,2
-0.31901,0.85441,2
1.4925,0.69866,2
0.44157,1.2433,2
1.8809,0.64271,2
0.62663,-0.14866,2
0.21783,1.4847,2
0.90908,1.6116,2
1.5359,1.3006,2
1.6133,2.2188,2
1.4615,1.3408,2
0.96566,0.0061896,2
0.59604,1.2607,2
0.11086,1.3745,2
1.2581,1.08,2
1.2411,1.0191,2
0.98236,0.99299,2
1.7436,0.92765,2
-1.1129,0.61108,2
1.1568,1.7678,2
2.1043,0.24683,2
1.6087,1.1903,2
0.8333,1.0198,2
0.97753,1.1123,2
1.1901,0.46276,2
0.164,1.7726,2
0.82419,2.1316,2
0.26065,0.52469,2
2.137,2.1261,2
0.1768,1.1652,2
2.0729,2.0662,2
-0.027916,2.2947,2
1.5293,1.1819,2
0.81954,0.22721,2
1.076,0.79461,2
2.8481,1.152,2
0.86128,0.98878,2
0.50981,2.6574,2
1.5096,1.0599,2
1.8986,0.9735,2
0.9218,0.5547,2
0.5076,2.2836,2
1.6148,1.0695,2
2.3635,1.0189,2
1.232,-0.13592,2
1.3802,-0.15786,2
0.20938,1.7595,2
1.281,0.30217,2
0.6815,-0.79485,3
1.176,-2.3692,3
0.035396,-2.4183,3
0.94201,-2.3769,3
1.5615,-1.8044,3
0.11486,0.43245,3
2.7299,-1.6554,3
0.97036,0.5704,3
0.56779,0.374,3
1.6558,-0.95558,3
0.7175,0.35452,3
1.5688,-1.5062,3
1.3142,-1.7024,3
1.1192,0.2255,3
1.4255,-1.6077,3
1.2784,-1.5582,3
2.6155,-2.435,3
0.47239,-0.38284,3
0.34373,-0.98569,3
1.5236,0.006159,3
0.25834,-1.1359,3
0.62266,-1.0914,3
1.2956,-1.4949,3
1.6401,-0.65864,3
0.62214,-0.77924,3
1.7874,-0.20551,3
1.5346,-1.052,3
0.50392,-0.82072,3
0.62709,-1.2657,3
1.7399,0.15762,3
1.4767,0.64262,3
-0.2234,-0.98185,3
1.0762,0.29162,3
1.401,-1.2591,3
1.4434,-0.48605,3
1.1461,-2.622,3
1.8185,-3.7932,3
1.0876,-2.2411,3
0.71591,0.11885,3
0.58922,0.53374,3
1.6227,-1.1972,3
0.27717,-1.3967,3
1.2996,-2.8964,3
1.492,-0.77643,3
1.6551,0.63801,3
0.741,-1.7844,3
1.9437,-0.28433,3
0.88566,-1.4748,3
1.1991,-1.9038,3
1.0529,-1.5103,3
0.34455,-0.22564,3
1.0243,0.080877,3
0.1309,-0.80779,3
0.16305,-0.50503,3
2.044,-0.18121,3
-0.69231,-0.45462,3
1.007,-0.73258,3
0.56207,-2.3208,3
1.7142,-1.4056,3
0.73617,-0.86532,3
3.0294,0.8349,3
-0.054929,-1.3793,3
1.7899,-2.6584,3
1.9952,-1.2522,3
2.1194,-1.7039,3
0.26202,0.85152,3
1.4704,-1.2478,3
0.17363,-0.11732,3
1.2737,-2.8112,3
0.27737,1.376,3
0.99059,-2.5996,3
0.28959,-1.3359,3
1.5557,-1.1302,3
1.0813,-1.0143,3
0.23174,-0.061755,3
0.70778,-1.3707,3
1.156,-1.0536,3
0.58278,-0.89832,3
2.6904,-0.56698,3
0.47593,-1.6956,3
0.80888,-2.2608,3
2.4606,-0.83659,3
0.069283,-0.90351,3
-0.15481,-0.53412,3
0.85483,-0.96639,3
1.2895,-0.31703,3
0.35218,-2.1736,3
0.91688,-1.6583,3
1.34,-2.4837,3
1.6869,-0.75489,3
0.11075,-1.2538,3
1.6703,0.94117,3
0.71913,0.10557,3
0.31148,-0.83449,3
0.834,-0.72779,3
0.60151,-2.1371,3
0.78338,-0.64827,3
0.59508,-1.1475,3
1.3216,-0.56862,3
0.41313,-1.2147,3
-0.30352,1.2646,4
-2.0783,2.2383,4
-1.4933,0.44114,4
-2.1389,0.91229,4
-1.0822,0.74183,4
-1.6717,-0.32844,4
1.41,2.2007,4
-1.2872,0.9081,4
-0.71288,0.99029,4
-1.4563,1.7472,4
-1.9107,2.5658,4
-2.4106,0.74133,4
-0.30193,1.0943,4
-2.2024,1.7375,4
-0.8694,0.34826,4
-0.67703,1.6049,4
0.74755,0.92497,4
-1.2354,0.59616,4
-2.5416,1.4171,4
-2.6435,0.78413,4
-1.22,1.6761,4
-3.2169,1.7345,4
-1.4154,-0.03441,4
-1.007,1.1867,4
-1.3394,-0.17556,4
-0.034864,1.1579,4
-1.5655,1.9731,4
-0.70626,-0.014012,4
-0.50316,-0.43636,4
-1.8463,1.1212,4
-0.67099,1.0564,4
-2.5464,1.655,4
0.0094057,1.9339,4
-1.4563,0.68488,4
-1.8139,1.2002,4
-0.7983,0.38282,4
-0.26436,1.6817,4
-0.4743,0.39723,4
-2.0708,1.5218,4
0.15777,-0.032101,4
-2.7666,2.1489,4
-1.0493,1.9422,4
-0.21159,0.025137,4
-1.3455,0.33205,4
-0.85626,1.933,4
-0.95521,-0.68003,4
-0.011762,1.0021,4
-1.3676,-0.68254,4
-0.70086,1.1961,4
-0.72914,0.13755,4
-1.5841,0.26694,4
0.43004,0.34368,4
-1.1574,0.28789,4
-0.2714,0.99019,4
-0.94175,1.7515,4
-0.45981,1.6288,4
-2.7062,1.1759,4
-0.22697,1.28,4
-0.27855,2.697,4
-0.0011307,0.10145,4
-1.6641,0.90258,4
-1.5141,0.93684,4
-0.01751,0.57491,4
-1.2289,0.81792,4
-0.46038,1.8295,4
-1.1196,0.74633,4
-0.25312,1.5786,4
-0.60945,3.613,4
-0.97464,1.273,4
-1.0668,1.4931,4
-1.42,1.8062,4
0.46328,1.0682,4
-1.0547,0.54923,4
-1.3789,-0.36283,4
-1.043,0.29492,4
0.0047131,1.1247,4
-0.95605,2.1188,4
-2.4205,1.2637,4
-1.8463,0.4853,4
-0.79325,1.7134,4
-1.6693,1.4425,4
0.16673,0.31593,4
-1.7937,0.99064,4
-0.49847,1.0012,4
-1.6531,1.0921,4
-0.83435,0.64435,4
-1.8964,1.3483,4
-0.98633,0.70961,4
-1.505,0.59974,4
-1.6938,0.16793,4
0.012345,0.80683,4
-2.3832,0.60941,4
-0.15169,0.56948,4
0.42187,0.37638,4
-1.6024,0.17349,4
-0.068929,0.53592,4
-0.66616,-0.3185,4
-1.4581,1.5274,4
-2.0243,1.0401,4
-0.56128,2.4228,4
